,loss (temperature=1),loss (temperature=11),loss (temperature=21),loss (temperature=31),loss (temperature=41),loss (temperature=51),loss (temperature=61),loss (temperature=71),data path
70,17900.052619766295,7508.630663180776,6466.144638849985,1027.5754376762775,458.4395568575492,251.6065216601435,326.51835909742056,292.94492078641184,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
71,14929.338530685616,6005.912015087681,494.731472100459,106.3485049814503,357.6290167694083,5484.734818129035,36.04964908313944,858.6243652662947,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
72,7179.057985533873,17914.30144710669,6566.529571782659,11300.50432574876,4595.287442514976,847.3247260055425,300.8323151506784,60.61033904972011,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
73,23321.772436473224,17704.20160139062,894.5125397735296,8505.815440790428,3940.760317944563,2060.481330359469,7756.361805999581,209.18241395872812,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
74,474.16136190379297,13799.199298862364,12007.220094287586,19789.0727708132,8783.685594470257,15727.222154572632,30.39486369249865,376.203360783691,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
75,21971.281166925124,599.14496839614,7188.356394340226,8178.122714175405,25.428179763857564,459.3159421870927,229.46431074803183,427.43062730177,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
76,11910.214154041632,1045.7818151877327,494.5083647308776,3717.8898086007034,11317.769190675072,161.6519685619908,66.16108252557072,2275.122276497032,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
77,12841.69496173154,32.02314328364129,587.2276646671569,1333.3660995708806,683.253542471781,396.022476944182,9327.05863372514,229.5341194267584,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
78,19891.02025491255,378.98983525169047,2183.399055660132,12153.498065872229,120.44209238392976,8616.585418853063,110.45434240832353,406.2778961610023,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
79,10269.650588528122,4736.73982370612,8592.965759216442,46.96459740221569,20288.147829992733,10163.357248845516,184.1880982045827,1226.5416108236868,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
80,21707.73049760155,969.9065543538776,19564.099347290383,15532.475670602753,49.16756601143078,16556.914952473093,9266.309045008406,180.37193760185508,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
81,14662.137086507057,667.5578457601414,17385.486027102357,632.0841297943,11429.062499270469,34.34916483218007,72.81479308922066,1371.403265718668,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
82,7939.005062321671,622.27148342452,111.61979498588856,10954.50697834069,12140.468097213816,6548.63453936666,728.5297550152311,331.7683164646444,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
83,14232.172902953664,25296.319105590705,1532.146479378392,7628.366111356777,5438.400518793697,12001.63501342856,2644.4992858887904,4650.295242662746,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
84,8426.59082974859,1796.044110793037,1547.0991647200804,1987.617845963184,4041.1997719667897,1382.8190202195087,23.66225387404251,144.43554734018903,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
85,83.1827783475778,9963.94475534031,15818.673697459935,955.7345864963004,237.19763566430996,12765.79062348476,5023.064923291145,58.95130061118945,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
86,237.9139157137808,648.75674278405,9999.490581691713,1489.5036508922196,846.4423308935407,16349.655101335316,88.58601530216978,367.2290542846554,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
87,25496.608425678176,2637.416532550466,26899.13585853633,69.3536984234908,14514.34746602746,8588.365229537376,402.8571120833544,430.8373403236618,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
88,1167.6267693025363,17822.279250589432,18091.626796189168,107.4975283130306,553.320926740902,58.25265842836689,5004.550529372845,9848.45060274743,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
89,1672.171035538429,17031.396149313838,2127.165626888372,11421.847563478952,188.8674407113164,292.7708603941335,10738.515486689748,191.39280721706984,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
90,27521.261409639024,11195.712563114776,14202.549816346876,11900.90401863024,809.7591192782113,324.08600167169374,160.60045302649016,83.89028794109942,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
91,9840.396613376026,18513.28863121103,10948.65431466759,132.68348106610125,942.231222957328,4992.119130997015,243.53916277279205,13775.01155975903,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
92,1607.7128501801074,10517.950703296508,8820.870044639918,52.111654511460586,9961.136103778712,5460.975680547654,11004.115758362115,89.08769510922986,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
93,8613.05062865925,37.24799105649577,22854.50477957678,764.8937501628193,424.73552305195983,17716.442990072796,1662.783438754941,1083.362268251512,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
94,27969.905253836117,5028.07063933115,506.9385233994548,13263.119080303844,300.1015569610441,404.71491130979786,10710.461456582334,208.4136281018132,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
95,21300.61501402958,17666.077807947644,326.59268318645496,13433.20748470595,4156.154342281935,17198.198540757076,2151.9949250910595,236.16070380196615,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
96,27547.757553003325,1860.0935810326755,26511.125476198627,614.4766568875534,12890.467254591897,7892.344136398375,156.67524896571058,734.8595907842557,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
97,9807.184858127612,4316.748811352993,20882.680317723727,3202.997351225779,7270.049288804356,842.1373217306657,156.40862074613213,309.2599690229312,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
98,5672.829272495251,17705.49793891876,18008.79893773036,119.8127998315088,2760.439242272743,11170.650974075692,794.2210305019312,1179.848562790868,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
99,9246.615914288008,3324.3789561050803,11070.53356958802,15464.077458441225,1431.3185709307172,14700.92277104862,2936.79131555016,17777.15029037683,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
100,18841.72646378881,16896.32028770801,17931.431127358108,4605.614162906792,84.05789613586607,4456.541097332281,7703.567889850397,7979.584959920406,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
101,1336.00011912246,27022.65275220141,169.98061476159106,20769.58789670843,431.0281509596457,1197.9520108925756,4265.760353854705,81.16960306063,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
102,26135.70662731564,18838.09743717008,9720.550193435409,6561.365122797672,1171.966515983561,858.5069656124076,2564.6491957291937,2311.095953511724,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
103,11312.49825635012,3504.6198030816254,14132.424426919968,8907.835835569816,1095.4365272025188,9273.37062715522,2179.465792838137,97.83581522484693,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
104,2200.9677790008263,17178.438263827342,24779.913955438653,260.39268377943114,6857.273857739605,450.00601490284384,691.1075348869721,6128.804454254036,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
105,30398.83935610229,184.44533840289307,296.4696980351665,18005.672787350213,2071.0935616656843,6439.988820854724,206.68322507238807,1258.7328447313903,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
106,1514.4043907348214,461.3796948007519,21426.38433243188,178.51185663444886,1884.060110064879,3079.726649269277,8784.708505024832,120.00128928288596,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
107,11617.87198033378,27799.84545141869,17731.64414428583,1037.6359733446338,14676.891617005362,14364.61046028407,2368.3132953835693,4890.818312872286,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
108,8402.7561547246,4484.594600650959,25.488331119246496,13123.531104007949,141.57155966165166,401.31450345382666,1151.4446509225097,11378.335448906557,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
109,7966.818318305947,16061.212785471254,5803.755495646291,829.89600925907,57.34835965562887,229.2753093752996,9040.98620496559,2417.185393750457,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
110,21857.35769926436,26858.234926188783,4293.882141389457,763.7124162677676,1013.8203975242608,461.1530381917837,96.77539186140989,1804.254875915611,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
